date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2016-04-20,sh.000001,3050.3810,3055.6890,2905.0490,2972.5840,3042.8230,28314422016,311154872320.0000,3,0.010230,1,-2.308400,
2016-04-21,sh.000001,2954.3700,2990.6730,2943.4640,2952.8910,2972.5840,18940684800,206477127680.0000,3,0.006843,1,-0.662500,
2016-04-22,sh.000001,2933.0350,2960.2090,2926.7760,2959.2400,2952.8910,13721166848,148800430080.0000,3,0.004957,1,0.215000,
2016-04-25,sh.000001,2949.9730,2954.0920,2917.0200,2946.6700,2959.2400,12585624320,140638756864.0000,3,0.004545,1,-0.424800,
2016-04-26,sh.000001,2944.7160,2965.4290,2933.9710,2964.7000,2946.6700,11771160320,134292459520.0000,3,0.004246,1,0.611900,
2016-04-27,sh.000001,2967.1900,2976.0220,2949.4320,2953.6710,2964.7000,13086764032,150286303232.0000,3,0.004720,1,-0.372000,
2016-04-28,sh.000001,2955.7420,2959.5120,2916.3740,2945.5890,2953.6710,13866327296,154614697984.0000,3,0.005000,1,-0.273600,
2016-04-29,sh.000001,2935.3760,2950.5760,2930.3570,2938.3240,2945.5890,10931062784,128502730752.0000,3,0.003942,1,-0.246600,
2016-05-03,sh.000001,2940.3920,2993.5350,2929.8150,2992.6430,2938.3240,16870364416,195816603648.0000,3,0.006082,1,1.848600,
2016-05-04,sh.000001,2983.0270,3004.4180,2978.3300,2991.2720,2992.6430,16540710656,189046374400.0000,3,0.005961,1,-0.045800,
2016-05-05,sh.000001,2987.0220,2999.1180,2977.2000,2997.8420,2991.2720,14483138304,163113775104.0000,3,0.005219,1,0.219600,
2016-05-06,sh.000001,2998.4020,3003.5900,2913.0360,2913.2480,2997.8420,20679649792,234077433856.0000,3,0.007446,1,-2.821800,
2016-05-09,sh.000001,2896.1620,2896.1620,2821.8260,2832.1130,2913.2480,18037832960,188705685504.0000,3,0.006496,1,-2.785000,
2016-05-10,sh.000001,2822.3270,2845.2380,2820.1640,2832.5910,2832.1130,12082930944,128535265280.0000,3,0.004350,1,0.016900,
2016-05-11,sh.000001,2843.5450,2857.2540,2818.6990,2837.0370,2832.5910,13579546624,146022522880.0000,3,0.004888,1,0.157000,
2016-05-12,sh.000001,2812.1080,2839.2760,2781.2360,2835.8620,2837.0370,13633765632,140838629376.0000,3,0.004907,1,-0.041400,
2016-05-13,sh.000001,2828.4620,2850.0930,2814.1150,2827.1090,2835.8620,11431971072,123692646400.0000,3,0.004114,1,-0.308700,
2016-05-16,sh.000001,2816.7750,2851.2290,2804.9910,2850.8620,2827.1090,11465359104,126844297216.0000,3,0.004113,1,0.840200,
2016-05-17,sh.000001,2850.9260,2860.3210,2832.4590,2843.6840,2850.8620,12336906496,140000997376.0000,3,0.004425,1,-0.251800,
2016-05-18,sh.000001,2828.1780,2828.2550,2781.4170,2807.5140,2843.6840,14048782592,149396819968.0000,3,0.005039,1,-1.271900,
2016-05-19,sh.000001,2802.3150,2829.4020,2801.5480,2806.9060,2807.5140,11159507200,124151054336.0000,3,0.003998,1,-0.021700,
2016-05-20,sh.000001,2792.8880,2825.9520,2785.0800,2825.4830,2806.9060,10870089984,123794591744.0000,3,0.003894,1,0.661800,
2016-05-23,sh.000001,2826.3120,2848.0710,2826.2560,2843.6450,2825.4830,12047045632,139950366720.0000,3,0.004311,1,0.642800,
2016-05-24,sh.000001,2839.6820,2839.6950,2807.1880,2821.6660,2843.6450,11145244416,121096060928.0000,3,0.003987,1,-0.772900,
2016-05-25,sh.000001,2835.0290,2843.1650,2807.7490,2815.0860,2821.6660,10352726528,117767630848.0000,3,0.003701,1,-0.233200,
2016-05-26,sh.000001,2813.5430,2827.0920,2780.7630,2822.4430,2815.0860,11476679680,127105183744.0000,3,0.004101,1,0.261300,
2016-05-27,sh.000001,2817.9680,2832.7990,2809.7990,2821.0460,2822.4430,10984582400,123858866176.0000,3,0.003925,1,-0.049500,
2016-05-30,sh.000001,2814.6510,2830.9700,2794.6610,2822.4510,2821.0460,10631958784,115587477504.0000,3,0.003795,1,0.049800,
2016-05-31,sh.000001,2822.5930,2917.1350,2822.5930,2916.6160,2822.4510,21526034176,236528504832.0000,3,0.007680,1,3.336300,
2016-06-01,sh.000001,2917.1540,2929.0760,2909.5120,2913.5080,2916.6160,18838642176,219868045312.0000,3,0.006721,1,-0.106600,
2016-06-02,sh.000001,2911.2190,2925.6700,2906.5240,2925.2290,2913.5080,15971691520,185084899328.0000,3,0.005697,1,0.402300,
2016-06-03,sh.000001,2929.7880,2945.5190,2915.1850,2938.6820,2925.2290,17202102272,211302477824.0000,3,0.006127,1,0.459900,
2016-06-06,sh.000001,2940.9940,2945.9420,2922.2830,2934.0980,2938.6820,14199374336,172426792960.0000,3,0.005057,1,-0.156000,
2016-06-07,sh.000001,2936.2820,2938.4440,2923.5020,2936.0450,2934.0980,13298786816,163605602304.0000,3,0.004731,1,0.066400,
2016-06-08,sh.000001,2932.3760,2937.9860,2908.3670,2927.1590,2936.0450,14304607232,177377308672.0000,3,0.005088,1,-0.302700,
2016-06-13,sh.000001,2897.2730,2911.1580,2832.5070,2833.0710,2927.1590,16925543424,198547767296.0000,3,0.006014,1,-3.214300,
2016-06-14,sh.000001,2824.2290,2843.4560,2822.0610,2842.1890,2833.0710,11975527424,138531749888.0000,3,0.004255,1,0.321800,
2016-06-15,sh.000001,2814.6930,2894.2640,2811.7810,2887.2100,2842.1890,16667106816,197199331328.0000,3,0.005916,1,1.584000,
2016-06-16,sh.000001,2878.4020,2887.7430,2865.3880,2872.8170,2887.2100,17388276736,201957154816.0000,3,0.006166,1,-0.498500,
2016-06-17,sh.000001,2873.0090,2900.2990,2872.1850,2885.1050,2872.8170,17147251712,195432493056.0000,3,0.006080,1,0.427700,
2016-06-20,sh.000001,2887.6360,2891.6580,2864.0200,2888.8090,2885.1050,13657105152,163734437888.0000,3,0.004838,1,0.128400,
2016-06-21,sh.000001,2898.3840,2919.3020,2869.1760,2878.5580,2888.8090,16435908864,198201921536.0000,3,0.005821,1,-0.354900,
2016-06-22,sh.000001,2872.7340,2905.9780,2869.5130,2905.5500,2878.5580,13059042304,156339384320.0000,3,0.004623,1,0.937700,
2016-06-23,sh.000001,2902.3980,2904.1120,2878.6610,2891.9600,2905.5500,13613737472,163680268288.0000,3,0.004808,1,-0.467700,
2016-06-24,sh.000001,2883.7590,2899.5690,2807.5980,2854.2860,2891.9600,19084260864,214913449984.0000,3,0.006738,1,-1.302700,
2016-06-27,sh.000001,2840.5590,2895.7310,2840.2770,2895.7030,2854.2860,15669747200,189854732288.0000,3,0.005523,1,1.451000,
2016-06-28,sh.000001,2885.0110,2913.5820,2878.8240,2912.5570,2895.7030,17387104768,211079307264.0000,3,0.006127,1,0.582000,
2016-06-29,sh.000001,2918.5340,2933.9970,2915.0620,2931.5920,2912.5570,19321558528,223406350336.0000,3,0.006806,1,0.653600,
2016-06-30,sh.000001,2931.4810,2938.1370,2922.3120,2929.6060,2931.5920,15446492928,187459796992.0000,3,0.005433,1,-0.067700,
2016-07-01,sh.000001,2931.8020,2944.9890,2925.8100,2932.4760,2929.6060,14124622592,173006184448.0000,3,0.004968,1,0.098000,
2016-07-04,sh.000001,2924.2930,2992.4980,2922.5200,2988.6040,2932.4760,22201713152,253150363648.0000,3,0.007808,1,1.914000,
2016-07-05,sh.000001,2991.7520,3010.2750,2990.6420,3006.3920,2988.6040,23520444928,270418010112.0000,3,0.008271,1,0.595200,
2016-07-06,sh.000001,2998.5210,3017.6520,2984.8280,3017.2920,3006.3920,21237092096,246497841152.0000,3,0.007460,1,0.362600,
2016-07-07,sh.000001,3009.3530,3024.1090,2994.6430,3016.8470,3017.2920,22268166656,270197133312.0000,3,0.007812,1,-0.014800,
2016-07-08,sh.000001,3000.3260,3001.5510,2983.8810,2988.0940,3016.8470,16898685952,209672667136.0000,3,0.005928,1,-0.953100,
2016-07-11,sh.000001,2993.7490,3022.9440,2990.9070,2994.9170,2988.0940,22433822464,271916498944.0000,3,0.007863,1,0.228300,
2016-07-12,sh.000001,2992.5200,3049.6810,2984.4210,3049.3810,2994.9170,25948629504,288656744448.0000,3,0.009094,1,1.818600,
2016-07-13,sh.000001,3049.5130,3069.0470,3048.1990,3060.6890,3049.3810,25365938432,279350870016.0000,3,0.008890,1,0.370800,
2016-07-14,sh.000001,3054.9750,3057.0460,3036.5230,3054.0180,3060.6890,18019480320,208939032576.0000,3,0.006312,1,-0.218000,
2016-07-15,sh.000001,3056.6820,3062.6830,3044.5380,3054.2960,3054.0180,17286639872,202840551424.0000,3,0.006051,1,0.009100,
2016-07-18,sh.000001,3047.6370,3058.3210,3031.6390,3043.5640,3054.2960,17749656320,206667710464.0000,3,0.006210,1,-0.351400,
2016-07-19,sh.000001,3040.2260,3043.6000,3014.2890,3036.5980,3043.5640,15536146688,187206721536.0000,3,0.005436,1,-0.228900,
2016-07-20,sh.000001,3034.7140,3042.9970,3022.6310,3027.9000,3036.5980,13824281600,171472916480.0000,3,0.004836,1,-0.286400,
2016-07-21,sh.000001,3027.6040,3053.3340,3027.3680,3039.0090,3027.9000,16376737024,200278454272.0000,3,0.005728,1,0.366900,
2016-07-22,sh.000001,3038.1180,3039.2700,3007.4570,3012.8160,3039.0090,16201018112,197517348864.0000,3,0.005666,1,-0.861900,
2016-07-25,sh.000001,3008.0930,3027.1220,3003.2920,3015.8270,3012.8150,14420658176,175422001152.0000,3,0.005042,1,0.100000,
2016-07-26,sh.000001,3014.0390,3050.6140,3013.8020,3050.1660,3015.8270,15669450496,185474469888.0000,3,0.005476,1,1.138600,
2016-07-27,sh.000001,3050.3670,3057.4230,2939.2270,2991.9990,3050.1660,28016091392,316811390976.0000,3,0.009791,1,-1.907000,
2016-07-28,sh.000001,2980.5010,3003.3630,2968.1820,2994.3230,2991.9990,19056495104,217627000832.0000,3,0.006659,1,0.077700,
2016-07-29,sh.000001,2992.5350,3000.0540,2972.9160,2979.3380,2994.3230,15010153472,170198564864.0000,3,0.005245,1,-0.500500,
2016-08-01,sh.000001,2971.9490,2972.8750,2931.9630,2953.3850,2979.3380,14740776192,162372673536.0000,3,0.005143,1,-0.871100,
2016-08-02,sh.000001,2950.0790,2971.2780,2946.6360,2971.2780,2953.3850,11546889984,129266872320.0000,3,0.004029,1,0.605800,
2016-08-03,sh.000001,2963.2140,2981.1550,2956.7850,2978.4600,2971.2780,14114133248,159088263168.0000,3,0.004924,1,0.241700,
2016-08-04,sh.000001,2976.4090,2982.8600,2958.9330,2982.4260,2978.4600,13393330176,153307963392.0000,3,0.004673,1,0.133200,
2016-08-05,sh.000001,2978.7770,2991.6760,2971.5630,2976.6960,2982.4260,14185710080,161795981312.0000,3,0.004949,1,-0.192100,
2016-08-08,sh.000001,2972.6240,3004.7180,2959.0470,3004.2760,2976.6960,15572983296,172089655296.0000,3,0.005430,1,0.926500,
2016-08-09,sh.000001,3001.3060,3025.9100,2998.6760,3025.6800,3004.2760,16999544576,187716866048.0000,3,0.005928,1,0.712500,
2016-08-10,sh.000001,3023.4720,3033.1960,3017.0900,3018.7450,3025.6800,16467516416,184525185024.0000,3,0.005735,1,-0.229200,
2016-08-11,sh.000001,3013.6770,3038.0470,3001.1680,3002.6370,3018.7450,16187948032,179861524480.0000,3,0.005637,1,-0.533600,
2016-08-12,sh.000001,3000.2730,3051.0540,2999.0390,3050.6670,3002.6370,16817365760,179304886272.0000,3,0.005853,1,1.599600,
2016-08-15,sh.000001,3056.4830,3137.4760,3053.8700,3125.1950,3050.6670,29761650688,327991128064.0000,3,0.010357,1,2.443000,
2016-08-16,sh.000001,3130.5330,3140.4400,3102.0650,3110.0360,3125.1950,27832893440,308544860160.0000,3,0.009682,1,-0.485100,
2016-08-17,sh.000001,3106.9910,3114.2540,3090.2810,3109.5540,3110.0360,21383963648,243405250560.0000,3,0.007438,1,-0.015500,
2016-08-18,sh.000001,3107.7520,3125.5810,3093.3170,3104.1130,3109.5540,22935908096,256969678848.0000,3,0.007977,1,-0.175000,
2016-08-19,sh.000001,3100.3910,3113.3430,3082.7710,3108.1020,3104.1130,19434745344,212050972672.0000,3,0.006760,1,0.128500,
2016-08-22,sh.000001,3107.3810,3112.7390,3083.5930,3084.8050,3108.1020,18538792704,207638876160.0000,3,0.006435,1,-0.749600,
2016-08-23,sh.000001,3081.5710,3101.1090,3073.5290,3089.7050,3084.8050,16136896512,179183489024.0000,3,0.005598,1,0.158800,
2016-08-24,sh.000001,3092.0190,3097.1480,3079.5470,3085.8800,3089.7050,14570744064,168362528768.0000,3,0.005056,1,-0.123800,
2016-08-25,sh.000001,3073.4440,3073.4440,3041.5050,3068.3290,3085.8800,17403298048,200859750400.0000,3,0.006038,1,-0.568700,
2016-08-26,sh.000001,3069.8500,3087.6520,3063.8940,3070.3080,3068.3290,14966390016,176309497856.0000,3,0.005191,1,0.064500,
2016-08-29,sh.000001,3068.4600,3074.9430,3058.7850,3070.0270,3070.3080,14450000640,166397345792.0000,3,0.005012,1,-0.009200,
2016-08-30,sh.000001,3071.4400,3082.9870,3065.9710,3074.6760,3070.0270,14043481088,163878821888.0000,3,0.004862,1,0.151400,
2016-08-31,sh.000001,3072.9160,3087.6970,3063.3960,3085.4910,3074.6760,14136860928,168986116096.0000,3,0.004895,1,0.351700,
2016-09-01,sh.000001,3083.9600,3088.7040,3062.8760,3063.3050,3085.4910,15519109376,177093296128.0000,3,0.005372,1,-0.719000,
2016-09-02,sh.000001,3057.4940,3072.5250,3050.4920,3067.3520,3063.3050,15044691968,170592141312.0000,3,0.005208,1,0.132100,
2016-09-05,sh.000001,3070.7070,3085.4850,3065.3290,3072.0950,3067.3520,14496331776,161243676672.0000,3,0.005018,1,0.154600,
2016-09-06,sh.000001,3071.0550,3095.5090,3053.1860,3090.7120,3072.0950,17290852352,193057730560.0000,3,0.005985,1,0.606000,
2016-09-07,sh.000001,3091.3280,3105.6770,3087.8790,3091.9280,3090.7120,18695676416,207162122240.0000,3,0.006471,1,0.039300,
2016-09-08,sh.000001,3089.9520,3096.7830,3083.9010,3095.9540,3091.9280,14588377088,165944471552.0000,3,0.005047,1,0.130200,
2016-09-09,sh.000001,3095.4260,3101.7920,3078.2180,3078.8540,3095.9540,16069292288,182056230912.0000,3,0.005560,1,-0.552300,
2016-09-12,sh.000001,3037.5070,3040.9520,2999.9280,3021.9770,3078.8540,20601208576,221846568960.0000,3,0.007127,1,-1.847300,
2016-09-13,sh.000001,3025.0340,3029.7200,3008.7400,3023.5090,3021.9770,13538757888,152791306240.0000,3,0.004684,1,0.050700,
2016-09-14,sh.000001,3008.9040,3017.9440,2995.4150,3002.8480,3023.5090,13341340160,148148969472.0000,3,0.004615,1,-0.683300,
2016-09-19,sh.000001,3005.3220,3026.6510,3005.3220,3026.0510,3002.8490,11922502656,133168828416.0000,3,0.004122,1,0.772700,
2016-09-20,sh.000001,3027.1710,3027.8160,3015.8800,3022.9990,3026.0510,11892411648,139662303232.0000,3,0.004112,1,-0.100900,
2016-09-21,sh.000001,3021.5760,3032.4500,3017.5400,3025.8730,3022.9990,11572121344,134133727232.0000,3,0.004001,1,0.095100,
2016-09-22,sh.000001,3038.4220,3054.4350,3035.0700,3042.3130,3025.8730,13930955520,159031062528.0000,3,0.004811,1,0.543300,
2016-09-23,sh.000001,3044.7850,3046.8040,3032.8020,3033.8950,3042.3130,12559097600,147377737728.0000,3,0.004337,1,-0.276700,
2016-09-26,sh.000001,3028.2420,3028.2420,2980.1160,2980.4290,3033.8950,14433028608,162257248256.0000,3,0.004984,1,-1.762300,
2016-09-27,sh.000001,2974.5930,2998.2330,2969.1320,2998.1720,2980.4290,12170145024,133372706816.0000,3,0.004199,1,0.595300,
2016-09-28,sh.000001,3000.6950,3000.6950,2984.3200,2987.8570,2998.1720,10462569728,116437377024.0000,3,0.003608,1,-0.344000,
2016-09-29,sh.000001,2992.1680,3009.1980,2991.9080,2998.4820,2987.8570,11321391872,122728570880.0000,3,0.003904,1,0.355600,
2016-09-30,sh.000001,2994.2500,3009.1950,2993.0610,3004.7030,2998.4820,10133356288,112794537984.0000,3,0.003494,1,0.207500,
2016-10-10,sh.000001,3020.4560,3048.2350,3014.6190,3048.1420,3004.7030,16005110528,175521792000.0000,3,0.005516,1,1.445700,
2016-10-11,sh.000001,3051.6210,3066.1040,3048.0170,3065.2490,3048.1430,16727349504,183787646976.0000,3,0.005767,1,0.561200,
2016-10-12,sh.000001,3057.3160,3060.5140,3048.8880,3058.4980,3065.2500,14249357824,159982960640.0000,3,0.004912,1,-0.220300,
2016-10-13,sh.000001,3057.9720,3064.9980,3052.6400,3061.3450,3058.4980,15475672576,166335868928.0000,3,0.005332,1,0.093100,
2016-10-14,sh.000001,3056.9920,3064.7890,3043.1840,3063.8080,3061.3450,15537370624,163792994304.0000,3,0.005353,1,0.080500,
2016-10-17,sh.000001,3064.6910,3068.8120,3033.7530,3041.1660,3063.8080,16373326592,180594077696.0000,3,0.005641,1,-0.739000,
2016-10-18,sh.000001,3037.4030,3084.1860,3037.4030,3083.8750,3041.1660,18204246016,196036128768.0000,3,0.006272,1,1.404400,
2016-10-19,sh.000001,3085.7490,3096.2220,3076.7700,3084.7180,3083.8750,18247014400,197481136128.0000,3,0.006287,1,0.027300,
2016-10-20,sh.000001,3084.9070,3089.6820,3076.2940,3084.4570,3084.7190,16069136384,177674543104.0000,3,0.005536,1,-0.008500,
2016-10-21,sh.000001,3081.3890,3101.8480,3069.2660,3090.9410,3084.4570,18738807296,201953660928.0000,3,0.006455,1,0.210200,
2016-10-24,sh.000001,3092.0460,3137.0330,3090.7860,3128.2460,3090.9410,24052235008,250354393088.0000,3,0.008282,1,1.206900,
2016-10-25,sh.000001,3127.9680,3132.5040,3121.0490,3131.9380,3128.2460,20338089728,220861464576.0000,3,0.007006,1,0.118000,
2016-10-26,sh.000001,3129.8380,3129.8380,3110.3870,3116.3110,3131.9380,19166326272,215767707648.0000,3,0.006602,1,-0.499000,
2016-10-27,sh.000001,3112.6020,3114.7580,3100.3910,3112.3490,3116.3110,15800878848,182237126656.0000,3,0.005441,1,-0.127100,
2016-10-28,sh.000001,3111.7030,3128.6420,3101.2370,3104.2700,3112.3490,18177412352,212593008640.0000,3,0.006259,1,-0.259600,
2016-10-31,sh.000001,3097.1880,3102.3010,3081.0720,3100.4920,3104.2700,15150676480,178427744256.0000,3,0.005218,1,-0.121700,
2016-11-01,sh.000001,3101.6630,3122.6140,3097.0420,3122.4350,3100.4920,16023203328,195831590912.0000,3,0.005519,1,0.707700,
2016-11-02,sh.000001,3115.7290,3118.9770,3099.8190,3102.7320,3122.4350,18272206592,221676544000.0000,3,0.006293,1,-0.631000,
2016-11-03,sh.000001,3096.7650,3140.9290,3094.1020,3128.9350,3102.7320,22298626048,265820360704.0000,3,0.007680,1,0.844500,
2016-11-04,sh.000001,3126.3480,3141.3330,3119.5350,3125.3160,3128.9350,19768319744,239043256320.0000,3,0.006808,1,-0.115700,
2016-11-07,sh.000001,3124.8920,3139.2010,3117.0960,3133.3320,3125.3170,17941849088,210602323968.0000,3,0.006179,1,0.256500,
2016-11-08,sh.000001,3140.9430,3156.8810,3134.9540,3147.8870,3133.3320,19084697856,221585117184.0000,3,0.006572,1,0.464500,
2016-11-09,sh.000001,3146.0770,3146.9490,3096.9460,3128.3700,3147.8870,24111495936,277229391872.0000,3,0.008303,1,-0.620000,
2016-11-10,sh.000001,3148.5440,3172.3080,3148.5440,3171.2820,3128.3700,24419260160,285992812544.0000,3,0.008408,1,1.371700,
2016-11-11,sh.000001,3169.4000,3202.7400,3166.0690,3196.0430,3171.2820,31085457920,343773949952.0000,3,0.010703,1,0.780800,
2016-11-14,sh.000001,3187.7090,3221.4580,3186.7950,3210.3710,3196.0430,32960831232,346974629888.0000,3,0.011348,1,0.448300,
2016-11-15,sh.000001,3209.9540,3214.2920,3195.0350,3206.9850,3210.3710,24088635136,267003871232.0000,3,0.008293,1,-0.105500,
2016-11-16,sh.000001,3208.4970,3210.8920,3195.4100,3205.0570,3206.9850,22176699392,244854509568.0000,3,0.007632,1,-0.060100,
2016-11-17,sh.000001,3198.4980,3211.0520,3187.2050,3208.4520,3205.0570,21420624128,226775851008.0000,3,0.007374,1,0.105900,
2016-11-18,sh.000001,3207.1930,3212.3940,3187.4960,3192.8550,3208.4520,20982663936,235352064000.0000,3,0.007222,1,-0.486100,
2016-11-21,sh.000001,3188.4960,3229.7560,3188.2790,3218.1470,3192.8550,23065284352,263177809920.0000,3,0.007938,1,0.792100,
2016-11-22,sh.000001,3220.9820,3249.6760,3220.9820,3248.3510,3218.1470,26163154688,292484829184.0000,3,0.009005,1,0.938600,
2016-11-23,sh.000001,3247.9440,3262.8780,3231.5860,3241.1360,3248.3510,24995959296,277942468608.0000,3,0.008603,1,-0.222100,
2016-11-24,sh.000001,3237.4280,3257.8570,3232.8690,3241.7350,3241.1360,23232452608,267224711168.0000,3,0.007995,1,0.018500,
2016-11-25,sh.000001,3241.2430,3262.4370,3209.5970,3261.9370,3241.7350,23392160000,259117039616.0000,3,0.008042,1,0.623200,
2016-11-28,sh.000001,3270.0470,3288.3370,3267.6730,3276.9990,3261.9370,28155125248,300460150784.0000,3,0.009673,1,0.461800,
2016-11-29,sh.000001,3269.2330,3301.2130,3263.3970,3282.9230,3276.9990,32083628800,348149350400.0000,3,0.011023,1,0.180800,
2016-11-30,sh.000001,3272.1420,3277.2690,3239.5200,3250.0340,3282.9230,24357605376,262808739840.0000,3,0.008368,1,-1.001800,
2016-12-01,sh.000001,3257.0260,3279.6700,3256.2550,3273.3090,3250.0340,23775986432,261553934336.0000,3,0.008169,1,0.716200,
2016-12-02,sh.000001,3270.1200,3279.7130,3235.2770,3243.8430,3273.3090,25956720384,281559097344.0000,3,0.008919,1,-0.900200,
2016-12-05,sh.000001,3203.7840,3219.5180,3194.8780,3204.7090,3243.8430,22301039360,238598033408.0000,3,0.007659,1,-1.206400,
2016-12-06,sh.000001,3202.0290,3215.3110,3196.5240,3199.6470,3204.7090,15757269248,177170153472.0000,3,0.005411,1,-0.158000,
2016-12-07,sh.000001,3198.4740,3222.4280,3189.4850,3222.2410,3199.6470,16907284736,189443846144.0000,3,0.005806,1,0.706100,
2016-12-08,sh.000001,3225.5490,3228.1220,3211.4710,3215.3650,3222.2410,17071017216,197802065920.0000,3,0.005861,1,-0.213400,
2016-12-09,sh.000001,3209.3390,3244.8010,3207.0430,3232.8830,3215.3650,20402395648,226387156992.0000,3,0.007005,1,0.544800,
2016-12-12,sh.000001,3233.6660,3245.0940,3149.8950,3152.9700,3232.8830,27470846208,294260137984.0000,3,0.009431,1,-2.471900,
2016-12-13,sh.000001,3138.9880,3162.4960,3118.7120,3155.0370,3152.9700,18516449536,203175456768.0000,3,0.006347,1,0.065600,
2016-12-14,sh.000001,3149.3770,3170.0200,3136.3480,3140.5300,3155.0370,20135888640,219206160384.0000,3,0.006902,1,-0.459800,
2016-12-15,sh.000001,3125.7560,3138.7790,3100.9120,3117.6770,3140.5300,18999062528,212863238144.0000,3,0.006512,1,-0.727700,
2016-12-16,sh.000001,3111.5140,3128.8730,3106.3460,3122.9810,3117.6770,16498870016,189844754432.0000,3,0.005655,1,0.170100,
2016-12-19,sh.000001,3120.6960,3125.2840,3110.0810,3118.0840,3122.9810,15416971520,174500241408.0000,3,0.005264,1,-0.156800,
2016-12-20,sh.000001,3115.8980,3117.0140,3084.7990,3102.8750,3118.0840,15742675968,171611881472.0000,3,0.005373,1,-0.487800,
2016-12-21,sh.000001,3107.2390,3140.2510,3107.2390,3137.4290,3102.8750,18670660608,204247805952.0000,3,0.006372,1,1.113600,
2016-12-22,sh.000001,3132.1550,3143.1680,3126.8870,3139.5580,3137.4290,16780498944,185981558784.0000,3,0.005727,1,0.067900,
